panel,method,mae,mse
beijing/legacy_native_h96,half_var_native_long_raw_peer,0.80976016777224835,1.326878980382399
beijing/legacy_native_h96,half_var_native_long_raw_targets,0.80521967888206047,1.3130295389519744
beijing/legacy_native_h96,half_var_native_observation_attention,0.83056758320350754,1.4096501422380949
beijing/legacy_native_h96,half_var_native_peer,0.83000703020043998,1.4094591562157002
beijing/legacy_native_h96,half_var_native_targets_only,0.83612330884740349,1.4764095866649944
beijing/legacy_native_h96,half_var_natural_lora,0.83849897824650321,1.4175964118562661
beijing/legacy_native_h96,half_var_peer_ar_bridge,0.83505700107217018,1.4298486126179837
beijing/legacy_native_h96,half_var_peer_future_ridge,0.83167118569591347,1.4061675652822778
beijing/legacy_native_h96,half_var_peer_knn_multivariate,0.8332446188965138,1.4271249863733972
beijing/legacy_native_h96,half_var_peer_linear_interp,0.83464007518744676,1.4356540049717081
beijing/legacy_native_h96,half_var_peer_locf,0.83398292090702253,1.4337860876208186
beijing/legacy_native_h96,half_var_peer_mean8,0.8339507035960203,1.4249676007807015
beijing/legacy_native_h96,half_var_peer_median8,0.83474970296302986,1.4328484087054669
beijing/legacy_native_h96,half_var_peer_motm_reference,0.83939868589995337,1.4459773384399546
beijing/legacy_native_h96,half_var_peer_residual_linear,0.83468297958068172,1.4291000742288889
beijing/legacy_native_h96,half_var_peer_ridge,0.83256109385778776,1.4193104082294357
beijing/legacy_native_h96,half_var_peer_saits,0.83444162763890606,1.4365045290973237
beijing/legacy_native_h96,half_var_peer_seasonal_lag,0.8351284522654181,1.4196604928010181
beijing/legacy_native_h96,half_var_peer_timemixerpp,0.83682862092401356,1.4283584428932576
beijing/legacy_native_h96,half_var_proxy_pool_only_mean,0.84924383724850261,1.509609012168452
beijing/legacy_native_h96,half_var_proxy_pool_only_median,0.84700214473518154,1.5058483441635682
beijing/legacy_native_h96,half_var_query_aux_both_gaussian_short,0.85192491515392499,1.4771038920132493
beijing/legacy_native_h96,half_var_query_aux_both_native_long,0.82128323141233672,1.3670248580261308
beijing/legacy_native_h96,half_var_query_aux_both_native_short,0.84880960492608126,1.4650915326122138
beijing/legacy_native_h96,half_var_query_aux_group_native_long,0.81250744819725418,1.3348106529448078
beijing/legacy_native_h96,half_var_query_aux_time_native_long,0.815411548315642,1.3551377826474973
beijing/legacy_native_h96,half_var_query_readonly_native_long,0.81883467768721385,1.3608104380485724
beijing/legacy_native_h96,half_var_raw_plus_duplicate_pool,0.83168818222258334,1.4281428175554751
beijing/legacy_native_h96,half_var_raw_plus_duplicate_single,0.83041141857349621,1.412806410288016
beijing/legacy_native_h96,half_var_raw_plus_gaussian,0.82993252936986417,1.412628163987659
beijing/legacy_native_h96,half_var_raw_plus_knn,0.8302685550227501,1.4145052673489895
beijing/legacy_native_h96,half_var_raw_plus_pool,0.83237910087358991,1.4308164523239844
beijing/legacy_native_h96,half_var_raw_plus_pool_median,0.83100943467789035,1.41712371610261
beijing/legacy_native_h96,half_var_raw_plus_pool_proxy_mean,0.83959838546565224,1.4488088739446487
beijing/legacy_native_h96,half_var_raw_plus_pool_proxy_median,0.83858922182205708,1.4477293219760747
beijing/legacy_native_h96,half_var_target_anchor_pool,0.83577696353226483,1.476975677355604
beijing/legacy_native_h96,half_var_target_anchor_proxy_mean,0.84928162775726335,1.5099804962276446
beijing/legacy_native_h96,half_var_target_anchor_proxy_median,0.8470442067392594,1.5062392515837155
beijing/legacy_native_h96,half_var_target_knn_multivariate,0.8342204378448157,1.426550212280232
beijing/legacy_native_h96,half_var_target_linear_interp,0.83591617304279442,1.4325613722176784
beijing/legacy_native_h96,half_var_target_locf,0.83500908220749481,1.4300524458776664
beijing/legacy_native_h96,half_var_target_mean8,0.83555964201408672,1.426227013620782
beijing/legacy_native_h96,half_var_target_median8,0.83554882020679899,1.4295131462322928
beijing/legacy_native_h96,half_var_target_motm_reference,0.83870183188609271,1.4362375897179334
beijing/legacy_native_h96,half_var_target_saits,0.83552259492640546,1.4324772251575053
